PJME_MW,hour,dayofweek,quarter,month,year,dayofyear,weekofmonth,weekofyear
28014.0,17,0,4,10,2016,305,31,44
29075.0,12,5,4,11,2006,329,25,47
30880.0,4,5,1,2,2011,43,12,6
29631.0,3,2,2,6,2013,177,26,26
24972.0,10,6,3,9,2004,263,19,38
29036.0,19,2,2,4,2015,112,22,17
21532.0,4,6,3,9,2009,256,13,37
33329.0,22,6,3,9,2004,256,12,37
27196.0,15,6,1,3,2010,66,7,9
36945.0,13,4,3,9,2003,248,5,36
36278.0,23,0,2,6,2013,168,17,25
33597.0,16,1,1,2,2009,48,17,8
31363.0,2,4,2,6,2012,181,29,26
33448.0,21,0,4,10,2008,294,20,43
38409.0,10,3,1,1,2010,14,14,2
33035.0,8,2,4,12,2017,354,20,51
28140.0,23,1,2,4,2003,119,29,18
50259.0,20,1,3,7,2007,191,10,28
35549.0,16,2,4,12,2003,344,10,50
28759.0,2,6,1,2,2005,58,27,8
27093.0,3,6,1,2,2009,53,22,8
32148.0,10,5,2,5,2018,146,26,21
33460.0,13,3,1,1,2002,31,31,5
29480.0,16,6,1,3,2015,74,15,11
34598.0,11,4,3,7,2014,199,18,29
35176.0,16,1,1,2,2016,40,9,6
37302.0,19,1,3,9,2017,262,19,38
34451.0,9,2,4,12,2012,354,19,51
29629.0,12,2,2,4,2018,101,11,15
29231.0,12,3,2,6,2016,161,9,23
31820.0,12,3,4,11,2005,328,24,47
32537.0,16,3,1,3,2016,63,3,9
31281.0,19,4,2,5,2018,131,11,19
26314.0,14,6,4,11,2011,331,27,47
33067.0,8,0,3,9,2002,266,23,39
22998.0,4,2,3,9,2012,263,19,38
28533.0,23,5,2,4,2002,96,6,14
35867.0,22,1,3,9,2006,262,19,38
31121.0,19,4,1,3,2010,85,26,12
23437.0,4,4,3,9,2003,269,26,39
39400.0,15,5,3,7,2015,192,11,28
23607.0,6,0,3,9,2008,245,1,36
24126.0,5,4,2,5,2012,146,25,21
22105.0,5,5,3,9,2002,250,7,36
45012.0,10,0,1,2,2007,36,5,6
28149.0,22,0,4,10,2017,275,2,40
36947.0,11,3,1,2,2010,56,25,8
22025.0,3,4,2,4,2006,111,21,16
20519.0,7,6,2,5,2004,130,9,19
35746.0,10,2,1,3,2006,67,8,10
31297.0,9,5,1,1,2005,8,8,1
29436.0,23,0,3,9,2006,268,25,39
37149.0,16,2,4,12,2007,360,26,52
28948.0,5,1,1,2,2009,34,3,6
41877.0,12,0,3,7,2002,189,8,28
27422.0,4,3,2,6,2002,157,6,23
34645.0,8,2,1,1,2016,27,27,4
48212.0,17,1,2,6,2015,167,16,25
25911.0,3,6,3,7,2017,197,16,28
34338.0,16,0,3,9,2003,244,1,36
34653.0,22,0,4,12,2002,336,2,49
31509.0,6,4,1,2,2012,41,10,6
38776.0,21,2,4,12,2007,360,26,52
28302.0,9,6,1,3,2018,63,4,9
29335.0,7,2,4,11,2005,334,30,48
31758.0,11,1,2,4,2003,119,29,18
36892.0,22,6,3,8,2014,243,31,35
36204.0,6,5,1,1,2015,31,31,5
35281.0,21,0,1,3,2008,91,31,14
31587.0,4,2,1,1,2007,31,31,5
36531.0,19,2,1,3,2006,74,15,11
27189.0,1,6,2,4,2016,101,10,14
36320.0,9,2,3,7,2018,206,25,30
33182.0,9,4,2,6,2018,152,1,22
34706.0,21,4,4,11,2006,307,3,44
26977.0,0,6,2,6,2006,155,4,22
33018.0,1,4,1,3,2007,68,9,10
33544.0,12,1,4,12,2016,348,13,50
32182.0,0,5,3,8,2009,213,1,31
56459.0,20,0,3,7,2006,198,17,29
28130.0,14,6,4,11,2006,309,5,44
25460.0,1,0,4,12,2002,357,23,52
44746.0,19,3,3,8,2012,229,16,33
27685.0,23,3,2,4,2014,93,3,14
27942.0,1,1,1,1,2018,30,30,5
31387.0,23,3,1,3,2003,72,13,11
37343.0,19,2,1,1,2016,27,27,4
22133.0,2,6,2,4,2008,111,20,16
19450.0,5,6,2,4,2015,109,19,16
33032.0,13,4,4,12,2009,359,25,52
22020.0,3,1,4,10,2010,299,26,43
26751.0,0,5,2,5,2015,129,9,19
21841.0,4,4,2,5,2011,126,6,18
32622.0,16,3,4,10,2006,278,5,40
31194.0,19,1,2,5,2012,122,1,18
36972.0,16,4,4,12,2010,351,17,50
27005.0,4,2,4,12,2007,360,26,52
23414.0,9,6,4,10,2017,302,29,43
25115.0,11,6,2,5,2017,148,28,21
27034.0,3,5,1,1,2002,5,5,1
26520.0,14,6,4,11,2011,310,6,44
37577.0,11,4,3,7,2013,193,12,28
24479.0,6,1,2,5,2007,142,22,21
32166.0,17,3,4,11,2006,313,9,45
24404.0,5,4,2,4,2011,98,8,14
31039.0,11,0,1,3,2003,83,24,13
25787.0,3,4,1,1,2002,18,18,3
35174.0,17,6,1,1,2015,11,11,2
33461.0,13,2,3,9,2008,268,24,39
32127.0,20,1,2,4,2013,99,9,15
34490.0,23,5,3,8,2002,222,10,32
26268.0,1,2,4,11,2007,318,14,46
33942.0,14,3,2,5,2007,137,17,20
31287.0,14,2,4,11,2013,324,20,47
32679.0,15,0,1,2,2009,40,9,7
38038.0,20,2,1,2,2015,35,4,6
37034.0,20,0,2,6,2014,160,9,24
28995.0,1,4,3,8,2005,238,26,34
29389.0,6,2,4,12,2007,360,26,52
37968.0,18,0,3,8,2013,217,5,32
29246.0,20,5,4,11,2012,308,3,44
28100.0,20,6,2,4,2006,99,9,14
32684.0,14,5,4,12,2010,359,25,51
28733.0,9,1,4,10,2014,280,7,41
40154.0,8,0,1,1,2018,1,1,1
26348.0,7,3,2,4,2003,107,17,16
25341.0,6,5,4,12,2016,338,3,48
31627.0,15,5,2,6,2014,172,21,25
22256.0,2,2,2,5,2002,135,15,20
30385.0,21,6,2,5,2004,130,9,19
29961.0,13,3,2,4,2012,110,19,16
30603.0,22,1,4,10,2002,295,22,43
32009.0,13,4,2,5,2012,125,4,18
36193.0,13,2,1,3,2014,85,26,13
31894.0,2,5,1,1,2007,27,27,4
33315.0,21,4,4,11,2005,315,11,45
27445.0,11,5,1,3,2002,75,16,11
35341.0,15,3,1,2,2014,37,6,6
35372.0,7,2,1,2,2003,50,19,8
21555.0,2,2,2,5,2018,122,2,18
32761.0,21,5,2,6,2009,164,13,24
36705.0,20,6,3,7,2008,209,27,30
26177.0,7,1,2,5,2011,130,10,19
27106.0,21,5,2,4,2018,111,21,16
30845.0,12,6,1,1,2014,12,12,2
36639.0,18,6,1,1,2003,5,5,1
25975.0,2,0,1,1,2016,11,11,2
28409.0,13,2,4,11,2016,307,2,44
32802.0,14,4,2,4,2004,121,30,18
22168.0,3,4,2,4,2011,119,29,17
33402.0,16,1,4,12,2009,349,15,51
36734.0,14,4,3,9,2011,266,23,38
34160.0,12,2,4,12,2009,336,2,49
29847.0,2,6,3,7,2012,197,15,28
26548.0,8,5,2,4,2018,97,7,14
32986.0,0,3,1,1,2009,29,29,5
27027.0,15,6,2,5,2003,131,11,19
28374.0,7,3,3,8,2016,217,4,31
35384.0,10,2,2,6,2008,156,4,23
37570.0,15,6,3,8,2017,232,20,33
34116.0,19,5,4,12,2006,364,30,52
32082.0,7,1,1,3,2010,68,9,10
22072.0,5,1,4,10,2002,274,1,40
28776.0,17,3,2,5,2016,140,19,20
36094.0,0,1,3,8,2003,217,5,32
51050.0,15,6,3,7,2011,205,24,29
22493.0,3,2,4,10,2009,294,21,43
51125.0,18,5,3,8,2007,216,4,31
26978.0,13,6,2,5,2007,133,13,19
27631.0,5,5,1,1,2014,18,18,3
46504.0,17,6,3,7,2013,202,21,29
40374.0,19,1,1,2,2004,34,3,6
32912.0,17,6,2,6,2002,153,2,22
31784.0,0,3,2,6,2003,163,12,24
31938.0,13,1,2,5,2005,137,17,20
27460.0,13,6,2,5,2009,123,3,18
26866.0,9,5,4,11,2014,305,1,44
34824.0,9,2,1,1,2012,18,18,3
25055.0,0,4,2,4,2010,92,2,13
49736.0,17,4,2,6,2003,178,27,26
36543.0,19,2,4,11,2006,333,29,48
29654.0,9,6,1,3,2017,78,19,11
32354.0,11,4,2,5,2005,140,20,20
26993.0,5,5,3,8,2005,232,20,33
31664.0,21,2,2,5,2013,135,15,20
46954.0,15,1,3,9,2005,256,13,37
23538.0,5,5,4,11,2013,320,16,46
26002.0,9,6,4,11,2012,316,11,45
35189.0,11,3,1,2,2002,59,28,9
30783.0,2,1,3,7,2016,201,19,29
25265.0,6,5,3,9,2007,265,22,38
21975.0,3,3,4,10,2003,282,9,41
36385.0,7,4,4,11,2014,325,21,47
40269.0,19,2,3,8,2011,236,24,34
26738.0,4,0,3,8,2010,235,23,34
23451.0,6,3,2,5,2002,129,9,19
30313.0,5,3,1,2,2016,49,18,7
23401.0,6,0,4,10,2014,279,6,41
32691.0,13,2,4,12,2010,335,1,48
21974.0,2,0,3,9,2009,271,28,40
27619.0,3,5,3,7,2017,196,15,28
30530.0,15,5,3,9,2004,262,18,38
36246.0,10,1,2,6,2013,169,18,25
28985.0,23,2,2,4,2011,103,13,15
40349.0,22,3,1,2,2011,41,10,6
30161.0,19,6,2,6,2012,155,3,22
31055.0,4,0,3,7,2012,191,9,28
25921.0,1,4,1,3,2011,70,11,10
33751.0,11,3,1,1,2002,31,31,5
31777.0,22,4,2,5,2004,128,7,19
42523.0,14,5,3,8,2011,218,6,31
27505.0,14,5,2,5,2014,151,31,22
22617.0,2,2,4,11,2003,309,5,45
32856.0,7,1,4,11,2002,323,19,47
34010.0,8,1,4,12,2013,337,3,49
27284.0,6,0,4,11,2002,329,25,48
31703.0,2,0,3,7,2013,203,22,30
37724.0,22,1,2,6,2014,154,3,23
31028.0,9,6,1,2,2014,33,2,5
24900.0,0,6,2,4,2003,110,20,16
31601.0,12,0,1,3,2017,65,6,10
36100.0,12,6,2,6,2017,162,11,23
23279.0,1,3,2,5,2009,134,14,20
20793.0,7,6,3,9,2015,270,27,39
22153.0,5,0,2,4,2008,112,21,17
39817.0,14,4,1,1,2005,28,28,4
28846.0,23,3,2,5,2009,127,7,19
33365.0,16,2,1,2,2011,54,23,8
25227.0,2,3,4,12,2008,346,11,50
31869.0,17,1,4,11,2005,312,8,45
32725.0,18,0,2,5,2015,124,4,19
25330.0,7,5,3,7,2010,212,31,30
23841.0,6,2,4,10,2003,295,22,43
38145.0,17,1,1,2,2014,42,11,7
25148.0,1,1,2,6,2002,155,4,23
35428.0,11,5,3,7,2004,185,3,27
36174.0,23,3,1,2,2008,52,21,8
38912.0,8,0,1,2,2013,49,18,8
36884.0,8,3,1,3,2013,73,14,11
34181.0,20,0,4,10,2008,294,20,43
27172.0,3,1,1,1,2012,31,31,5
28856.0,7,0,4,10,2009,299,26,44
29093.0,16,4,4,12,2017,335,1,48
34392.0,8,5,4,12,2016,352,17,50
34204.0,23,1,1,1,2006,3,3,1
31967.0,9,2,4,10,2003,302,29,44
35393.0,22,0,2,4,2012,107,16,16
30861.0,15,2,4,10,2003,295,22,43
41757.0,11,2,3,7,2002,198,17,29
23191.0,4,6,2,5,2010,122,2,17
39347.0,23,0,3,8,2012,219,6,32
36235.0,12,4,3,7,2002,193,12,28
37061.0,19,1,4,11,2007,324,20,47
21831.0,8,6,3,9,2012,267,23,38
31218.0,4,3,1,1,2016,21,21,3
31545.0,11,6,4,10,2017,281,8,40
32988.0,13,5,1,2,2009,38,7,6
31980.0,8,1,1,3,2007,86,27,13
26546.0,4,4,1,3,2017,62,3,9
30311.0,5,4,1,1,2010,15,15,2
31043.0,11,1,3,9,2015,258,15,38
42534.0,14,3,3,8,2011,223,11,32
30546.0,1,2,3,7,2014,197,16,29
33820.0,15,3,4,12,2010,336,2,48
29585.0,2,0,3,7,2010,207,26,30
21991.0,5,6,2,6,2005,170,19,24
30762.0,9,6,1,2,2015,39,8,6
35646.0,21,5,3,7,2003,193,12,28
26145.0,7,5,4,10,2002,278,5,40
35263.0,9,2,3,9,2011,271,28,39
30526.0,19,3,1,3,2010,84,25,12
34159.0,19,5,4,11,2014,326,22,47
22276.0,2,5,4,10,2002,285,12,41
42483.0,18,1,3,7,2009,188,7,28
32989.0,23,4,1,2,2008,46,15,7
32226.0,21,1,2,4,2006,108,18,16
36761.0,18,2,3,9,2008,254,10,37
32812.0,18,0,2,5,2011,136,16,20
31237.0,11,0,4,11,2016,333,28,48
21906.0,2,6,2,5,2012,141,20,20
30653.0,15,3,4,10,2002,290,17,42
33616.0,0,4,3,8,2013,235,23,34
38892.0,13,0,3,8,2016,235,22,34
23875.0,3,3,3,9,2017,257,14,37
27252.0,6,4,1,3,2013,88,29,13
33924.0,22,4,2,6,2007,173,22,25
34926.0,19,1,4,11,2009,328,24,48
21896.0,4,5,1,3,2006,70,11,10
22525.0,4,3,3,9,2002,255,12,37
24696.0,3,4,2,6,2010,169,18,24
22516.0,5,1,2,5,2006,143,23,21
23850.0,4,1,3,9,2005,249,6,36
31496.0,22,5,4,11,2004,318,13,46
37794.0,0,2,1,2,2007,38,7,6
24530.0,8,6,4,10,2008,293,19,42
30083.0,15,4,1,3,2012,69,9,10
22703.0,1,1,2,4,2014,119,29,18
29065.0,4,6,3,8,2003,215,3,31
39360.0,11,2,3,7,2002,205,24,30
32820.0,11,3,4,11,2002,311,7,45
28674.0,22,3,2,5,2016,140,19,20
34698.0,14,1,1,2,2016,47,16,7
54692.0,21,1,3,7,2005,207,26,30
36201.0,21,5,4,12,2005,337,3,48
39944.0,9,4,4,12,2009,345,11,50
28886.0,14,3,2,4,2014,100,10,15
32143.0,16,1,1,3,2009,83,24,13
38146.0,21,1,2,6,2005,172,21,25
23511.0,4,6,1,3,2012,64,4,9
28810.0,5,6,1,1,2008,27,27,4
30732.0,14,3,4,11,2013,311,7,45
27434.0,0,4,3,9,2012,258,14,37
33160.0,22,6,3,7,2017,211,30,30
26225.0,3,3,4,12,2012,341,6,49
31000.0,12,3,2,4,2010,105,15,15
39985.0,19,3,1,2,2013,52,21,8
30968.0,8,2,2,5,2005,124,4,18
31355.0,23,2,2,6,2004,154,2,23
26401.0,5,0,4,10,2007,281,8,41
35462.0,9,3,1,3,2008,66,6,10
32472.0,14,2,4,10,2005,285,12,41
40671.0,12,1,3,8,2016,222,9,32
27247.0,3,2,2,6,2015,175,24,26
29450.0,20,3,2,5,2016,126,5,18
27208.0,2,2,2,6,2014,162,11,24
21577.0,5,3,4,10,2017,299,26,43
30650.0,23,0,4,11,2009,334,30,49
31658.0,11,3,4,10,2009,302,29,44
30898.0,12,6,1,2,2012,36,5,5
29860.0,11,1,2,6,2018,156,5,23
31234.0,6,3,1,2,2013,45,14,7
30302.0,6,1,1,1,2004,13,13,3
28113.0,0,5,1,3,2012,70,10,10
32682.0,14,6,1,1,2007,28,28,4
39545.0,15,1,3,8,2008,239,26,35
14586.0,3,1,4,10,2012,304,30,44
35562.0,17,3,2,5,2004,141,20,21
34136.0,6,3,1,1,2015,15,15,3
36588.0,15,4,1,2,2013,39,8,6
24904.0,8,6,2,5,2010,150,30,21
25262.0,3,1,3,9,2011,256,13,37
34994.0,7,3,3,8,2015,232,20,34
24597.0,6,6,3,8,2017,225,13,32
31829.0,11,5,1,2,2018,41,10,6
27919.0,8,5,3,9,2007,265,22,38
28155.0,8,4,1,2,2017,55,24,8
31044.0,19,1,2,5,2011,130,10,19
31999.0,1,6,1,2,2010,45,14,6
34746.0,16,6,1,1,2004,11,11,2
34736.0,12,3,4,12,2016,364,29,52
38622.0,23,4,3,8,2011,238,26,34
26956.0,1,5,3,7,2015,185,4,27
31721.0,8,3,2,6,2015,169,18,25
31248.0,13,1,2,4,2011,109,19,16
31462.0,10,0,2,5,2005,136,16,20
26706.0,0,1,4,11,2002,330,26,48
41061.0,18,5,2,5,2018,146,26,21
30463.0,22,4,4,10,2004,282,8,41
31139.0,16,1,2,5,2009,132,12,20
48116.0,19,6,3,7,2012,183,1,26
26965.0,1,5,1,3,2008,68,8,10
35337.0,1,0,1,1,2011,24,24,4
30764.0,2,1,1,1,2016,12,12,2
22835.0,2,4,4,11,2014,311,7,45
25973.0,6,3,3,9,2010,252,9,36
35168.0,17,3,3,9,2006,271,28,39
26956.0,0,4,4,11,2008,319,14,46
23140.0,5,2,3,9,2007,262,19,38
34156.0,22,3,3,9,2003,254,11,37
32024.0,16,5,1,2,2011,43,12,6
30752.0,6,0,1,3,2004,82,22,13
33351.0,11,4,2,6,2016,169,17,24
43806.0,16,2,2,6,2016,153,1,22
31847.0,19,0,4,10,2004,285,11,42
31412.0,7,3,3,8,2009,218,6,32
55841.0,16,1,3,7,2012,199,17,29
27036.0,14,6,4,10,2005,303,30,43
31461.0,4,6,3,9,2016,255,11,36
38772.0,8,5,1,1,2015,31,31,5
40307.0,22,4,3,7,2008,207,25,30
34412.0,18,3,4,10,2002,304,31,44
23251.0,2,0,2,4,2005,115,25,17
30495.0,20,4,2,6,2002,158,7,23
38392.0,20,1,4,12,2006,346,12,50
30010.0,8,0,2,5,2008,140,19,21
30276.0,15,4,2,4,2009,114,24,17
31440.0,1,2,1,1,2014,1,1,1
41386.0,16,0,3,9,2013,245,2,36
29023.0,15,4,1,1,2016,1,1,53
33951.0,8,1,2,6,2014,168,17,25
48631.0,12,2,3,7,2006,193,12,28
41647.0,22,0,1,1,2016,18,18,3
20498.0,4,0,2,6,2018,155,4,23
35357.0,9,3,1,3,2013,66,7,10
40870.0,14,1,4,12,2010,348,14,50
31397.0,13,1,4,11,2012,318,13,46
30426.0,2,3,4,12,2010,357,23,51
31195.0,7,1,4,12,2005,361,27,52
29948.0,2,2,3,7,2014,190,9,28
31990.0,23,3,3,7,2002,192,11,28
31146.0,12,2,4,11,2004,308,3,45
28097.0,4,6,1,1,2005,16,16,2
27819.0,1,2,1,3,2004,70,10,11
29100.0,10,4,2,4,2006,104,14,15
34425.0,20,0,4,11,2010,305,1,44
34143.0,22,4,3,8,2010,239,27,34
34722.0,16,3,1,2,2005,48,17,7
27457.0,1,6,1,3,2016,66,6,9
36446.0,19,0,1,3,2007,78,19,12
25850.0,8,5,2,4,2011,106,16,15
35201.0,17,1,4,11,2007,324,20,47
27305.0,4,1,2,6,2010,152,1,22
27746.0,4,6,4,12,2014,355,21,51
32023.0,15,0,1,1,2005,3,3,1
49333.0,11,3,2,6,2012,173,21,25
29005.0,7,1,4,12,2002,358,24,52
33465.0,2,0,1,1,2004,26,26,5
33207.0,10,3,2,4,2006,96,6,14
31496.0,12,1,4,11,2017,318,14,46
29998.0,14,6,1,3,2006,64,5,9
35092.0,20,4,4,12,2009,338,4,49
30557.0,2,0,3,7,2004,194,12,29
42148.0,13,0,2,5,2011,150,30,22
41185.0,16,4,2,6,2009,163,12,24
42742.0,22,6,3,7,2003,187,6,27
28734.0,17,1,2,5,2013,134,14,20
36508.0,21,2,1,3,2005,75,16,11
33560.0,13,0,2,6,2003,160,9,24
25795.0,6,1,2,6,2009,174,23,26
46881.0,13,2,3,8,2012,221,8,32
42776.0,15,6,3,7,2016,213,31,30
26083.0,0,2,1,3,2017,81,22,12
26690.0,19,5,1,3,2011,78,19,11
40355.0,21,3,3,8,2004,239,26,35
38320.0,11,1,1,1,2015,27,27,5
32890.0,14,4,1,2,2012,55,24,8
21857.0,4,4,4,10,2003,283,10,41
32498.0,17,5,1,2,2005,50,19,7
34961.0,7,0,1,2,2010,53,22,8
20846.0,3,5,3,9,2017,273,30,39
27856.0,1,4,3,9,2017,265,22,38
20463.0,6,6,2,5,2018,133,13,19
25709.0,1,2,1,3,2005,89,30,13
38785.0,18,2,4,12,2011,362,28,52
30131.0,8,5,1,3,2009,73,14,11
28639.0,15,6,4,11,2005,331,27,47
43101.0,13,2,3,8,2003,218,6,32
31591.0,8,3,1,2,2009,43,12,7
38085.0,15,4,4,12,2008,354,19,51
32317.0,10,3,1,1,2017,19,19,3
32043.0,1,1,1,2,2010,33,2,5
23398.0,3,6,2,4,2013,97,7,14
27474.0,18,6,3,9,2017,246,3,35
28069.0,9,6,4,11,2003,313,9,45
21923.0,3,5,2,6,2014,158,7,23
25057.0,5,2,2,6,2008,156,4,23
26477.0,20,5,2,4,2003,102,12,15
32842.0,20,4,4,11,2004,331,26,48
42340.0,22,1,3,9,2002,253,10,37
48050.0,20,3,3,9,2005,258,15,37
34709.0,14,5,2,6,2017,168,17,24
39382.0,0,3,3,7,2016,210,28,30
31456.0,23,3,1,3,2017,82,23,12
36967.0,19,3,2,5,2013,143,23,21
37865.0,15,5,1,2,2016,44,13,6
25672.0,2,0,3,7,2009,194,13,29
58211.0,18,1,3,7,2005,207,26,30
37472.0,14,6,1,1,2004,25,25,4
39237.0,15,1,2,6,2008,155,3,23
40679.0,14,2,1,3,2007,66,7,10
31311.0,21,0,2,4,2012,121,30,18
38106.0,13,2,1,2,2008,51,20,8
30293.0,7,1,4,10,2007,296,23,43
26875.0,6,5,1,1,2012,28,28,4
20870.0,4,0,2,4,2014,104,14,16
32182.0,14,2,2,5,2010,132,12,19
44690.0,20,2,3,9,2012,249,5,36
51101.0,20,0,3,8,2006,219,7,32
41386.0,12,0,3,8,2006,226,14,33
25871.0,17,6,2,4,2011,107,17,15
30325.0,7,2,1,3,2014,71,12,11
27311.0,5,0,1,2,2005,38,7,6
39953.0,18,3,3,7,2002,206,25,30
32052.0,20,3,2,4,2007,109,19,16
32706.0,22,1,4,10,2006,283,10,41
24250.0,2,0,1,2,2002,56,25,9
25998.0,23,0,2,4,2017,107,17,16
26226.0,2,0,4,12,2016,361,26,52
29848.0,8,2,2,4,2011,110,20,16
22052.0,3,2,4,10,2003,281,8,41
20110.0,5,6,3,9,2004,263,19,38
26801.0,0,2,4,11,2009,322,18,47
24959.0,0,2,1,3,2003,85,26,13
35010.0,10,3,4,11,2007,312,8,45
30423.0,3,3,2,6,2014,170,19,25
30774.0,17,3,4,12,2015,365,31,53
47645.0,13,0,3,7,2012,205,23,30
42975.0,21,2,3,7,2013,184,3,27
30476.0,9,4,4,10,2009,282,9,41
31297.0,17,1,2,5,2012,129,8,19
35675.0,18,5,3,8,2004,234,21,34
30246.0,12,5,3,9,2016,247,3,35
46544.0,13,0,3,7,2007,197,16,29
27680.0,5,0,1,2,2017,37,6,6
29036.0,4,6,2,6,2010,178,27,25
21500.0,4,2,4,10,2017,291,18,42
39139.0,11,4,4,12,2009,345,11,50
26713.0,15,5,1,2,2002,40,9,6
41124.0,11,3,1,1,2013,24,24,4
26698.0,1,4,1,2,2006,34,3,5
21142.0,4,5,3,9,2013,257,14,37
31896.0,12,6,2,5,2009,144,24,21
33631.0,11,6,3,7,2014,208,27,30
28212.0,8,4,2,4,2018,103,13,15
25055.0,6,0,4,10,2007,274,1,40
29996.0,0,3,3,9,2017,264,21,38
31454.0,19,3,2,6,2016,161,9,23
29526.0,0,5,1,1,2010,16,16,2
22436.0,1,0,2,5,2011,122,2,18
42301.0,13,5,1,1,2005,22,22,3
28507.0,4,3,1,1,2006,19,19,3
31285.0,7,0,3,7,2012,212,30,31
33504.0,10,6,1,1,2005,16,16,2
38582.0,19,3,4,12,2003,345,11,50
36575.0,11,3,2,6,2015,176,25,26
49923.0,11,1,3,7,2005,207,26,30
35878.0,6,5,1,3,2014,60,1,9
27378.0,14,5,1,3,2003,88,29,13
31389.0,8,2,4,10,2009,287,14,42
26325.0,11,6,3,9,2009,263,20,38
27332.0,9,0,2,5,2009,145,25,22
35900.0,21,6,2,6,2017,176,25,25
21778.0,4,5,4,11,2014,305,1,44
30811.0,8,4,4,10,2007,285,12,41
34275.0,14,5,4,11,2008,327,22,47
27942.0,10,6,1,2,2016,59,28,8
22079.0,3,6,4,10,2004,298,24,43
34641.0,23,2,3,8,2016,216,3,31
38017.0,2,1,3,7,2002,211,30,31
25197.0,4,6,4,11,2014,327,23,47
34087.0,20,0,1,2,2016,32,1,5
22582.0,6,5,3,8,2014,242,30,35
27617.0,4,2,3,7,2013,184,3,27
27909.0,6,6,4,12,2003,348,14,50
22216.0,2,5,4,10,2005,274,1,39
27669.0,13,6,1,3,2011,79,20,11
25392.0,3,3,2,5,2012,152,31,22
23893.0,9,6,4,10,2014,285,12,41
21202.0,3,1,2,5,2016,124,3,18
23593.0,7,6,3,8,2008,230,17,33
23519.0,1,2,2,5,2006,130,10,19
33829.0,14,1,2,4,2004,104,13,16
33576.0,11,0,1,3,2009,75,16,12
21619.0,4,3,2,5,2009,141,21,21
27363.0,1,4,2,6,2011,168,17,24
26498.0,23,6,4,10,2011,275,2,39
33420.0,12,1,2,5,2002,127,7,19
29683.0,22,4,2,5,2011,140,20,20
30142.0,8,5,2,6,2017,175,24,25
22503.0,3,2,4,10,2009,287,14,42
23095.0,16,6,2,4,2016,115,24,16
41433.0,19,2,3,8,2014,218,6,32
32917.0,12,4,4,10,2004,275,1,40
28036.0,5,5,1,2,2017,42,11,6
31593.0,23,3,2,6,2004,155,3,23
22650.0,1,6,2,5,2011,135,15,19
31678.0,4,6,1,2,2010,38,7,5
26608.0,3,3,4,12,2012,355,20,51
51904.0,18,0,3,8,2016,242,29,35
30143.0,14,3,2,4,2012,110,19,16
29070.0,20,1,2,5,2013,134,14,20
30865.0,15,1,2,4,2014,119,29,18
27772.0,14,5,4,11,2003,305,1,44
31512.0,8,1,4,11,2006,318,14,46
24883.0,0,2,2,4,2010,111,21,16
24901.0,1,3,1,2,2017,40,9,6
27326.0,23,2,1,2,2018,59,28,9
25787.0,5,5,2,4,2007,104,14,15
28495.0,7,3,3,8,2008,234,21,34
31948.0,23,3,1,3,2009,71,12,11
31453.0,14,3,2,5,2003,142,22,21
35200.0,17,4,1,2,2005,42,11,6
50838.0,20,4,3,8,2002,214,2,31
26004.0,2,4,2,4,2018,110,20,16
23031.0,14,6,2,5,2016,129,8,18
26014.0,10,5,4,10,2016,275,1,39
27468.0,23,3,4,11,2016,322,17,46
29126.0,7,3,4,11,2016,322,17,46
31336.0,14,2,4,12,2013,359,25,52
39699.0,0,3,3,7,2006,208,27,30
32085.0,9,1,3,9,2009,265,22,39
37384.0,8,2,1,1,2011,19,19,3
20839.0,5,5,2,5,2002,138,18,20
26779.0,15,3,4,11,2012,306,1,44
30502.0,16,2,2,4,2010,111,21,16
29222.0,22,4,1,3,2003,87,28,13
27667.0,5,0,3,8,2010,228,16,33
45829.0,15,1,2,6,2005,158,7,23
39070.0,10,0,1,1,2004,19,19,4
28649.0,16,5,1,3,2008,89,29,13
23494.0,7,6,3,7,2003,194,13,28
40165.0,17,2,1,2,2014,43,12,7
33629.0,16,5,4,10,2005,281,8,40
24655.0,4,1,4,10,2008,302,28,44
43710.0,19,2,3,9,2014,246,3,36
27634.0,5,1,3,8,2007,226,14,33
26022.0,7,0,2,5,2012,128,7,19
29242.0,13,6,1,1,2017,15,15,2
42977.0,22,3,4,12,2017,362,28,52
31216.0,15,2,1,3,2010,69,10,10
25491.0,2,3,1,1,2006,12,12,2
45894.0,15,0,3,8,2006,226,14,33
31398.0,18,5,1,1,2012,7,7,1
39406.0,13,1,2,4,2009,118,28,18
30989.0,20,1,2,4,2009,111,21,17
28666.0,0,0,1,1,2006,23,23,4
22351.0,1,1,2,5,2005,151,31,22
40110.0,11,5,3,7,2006,196,15,28
24858.0,10,6,2,5,2011,128,8,18
30053.0,0,4,4,11,2007,334,30,48
32264.0,11,1,4,11,2005,333,29,48
26538.0,14,6,2,5,2016,122,1,17
20936.0,4,0,2,5,2011,122,2,18
51084.0,18,3,3,8,2007,228,16,33
27504.0,8,6,4,12,2006,365,31,52
36890.0,10,5,1,2,2014,39,8,6
26739.0,13,6,2,4,2002,118,28,17
30903.0,13,3,3,9,2016,273,29,39
34931.0,22,6,1,2,2003,54,23,8
25424.0,9,6,3,8,2014,236,24,34
23639.0,3,2,2,5,2018,136,16,20
33617.0,18,6,4,11,2006,323,19,46
23792.0,5,6,4,10,2011,303,30,43
22196.0,5,2,3,9,2012,256,12,37
